"Species_code","site","year","year_norm","Resilience","Rs_norm"
"15517","AUCH","arge009.crn",-1.45369337420012,-1.48759278923963,0.511960542540074,-2.38184943395692
"15519","AUCH","arge009.crn",-1.37620750523401,-1.34414520262079,0.701704545454545,-1.52897406302012
"15520","AUCH","arge009.crn",-1.33746457075096,-1.25636525479027,1.04443570585922,0.288925124487107
"15522","AUCH","arge009.crn",-1.25997870178485,-1.1461202983056,1.71050096339114,2.09954544877571
"15523","AUCH","arge009.crn",-1.2212357673018,-1.10195198567005,1.58555657773689,1.94405738157546
"15528","AUCH","arge009.crn",-1.02752109488654,-0.902025878058734,0.9353060632434,-0.319907287282154
"15537","AUCH","arge009.crn",-0.678834684539065,-0.531648886604718,1.1151207115629,0.638331898638252
"15627","AUCH","arge010.crn",-1.45369337420012,-1.48759278923963,0.666744895564422,-1.69803512501801
"15629","AUCH","arge010.crn",-1.37620750523401,-1.34414520262079,0.817676486937187,-0.959719435436789
"15630","AUCH","arge010.crn",-1.33746457075096,-1.25636525479027,1.01650618982118,0.136296096528557
"15632","AUCH","arge010.crn",-1.25997870178485,-1.1461202983056,1.3692361844421,1.49582422043775
"15633","AUCH","arge010.crn",-1.2212357673018,-1.10195198567005,1.49668874172185,1.78652933954228
"15734","ARAR","arge011.crn",-1.56992217764927,-1.73639018506336,1.06545099316184,0.400089987390323
"15739","ARAR","arge011.crn",-1.37620750523401,-1.34414520262079,0.7755195599022,-1.18012690684305
"15740","ARAR","arge011.crn",-1.33746457075096,-1.25636525479027,0.839896818572657,-0.842204684764995
"15844","ARAR","arge012.crn",-1.56992217764927,-1.73639018506336,0.759696458684654,-1.25725757682409
"15849","ARAR","arge012.crn",-1.37620750523401,-1.34414520262079,0.823751387347392,-0.925133467323286
"15850","ARAR","arge012.crn",-1.33746457075096,-1.25636525479027,0.877856967313836,-0.637846320062033
"15954","ARAR","arge013.crn",-1.56992217764927,-1.73639018506336,0.919930875576037,-0.406965833721701
"15959","ARAR","arge013.crn",-1.37620750523401,-1.34414520262079,1.04038822792736,0.266281198653376
"15960","ARAR","arge013.crn",-1.33746457075096,-1.25636525479027,1.13618677042802,0.72789034433441
"16064","ARAR","arge014.crn",-1.56992217764927,-1.73639018506336,0.690934449093445,-1.57887171526189
"16068","ARAR","arge014.crn",-1.41495043971706,-1.42428685985319,0.995768688293371,0.022713856387286
"16069","ARAR","arge014.crn",-1.37620750523401,-1.34414520262079,1.2858296326201,1.26398012814644
"16174","ARAR","arge015.crn",-1.56992217764927,-1.73639018506336,0.718606431852986,-1.44672305905092
"16178","ARAR","arge015.crn",-1.41495043971706,-1.42428685985319,0.970615034168565,-0.118723535592151
"16179","ARAR","arge015.crn",-1.37620750523401,-1.34414520262079,1.22855620671284,1.07963796282363
"16287","AUCH","arge016.crn",-1.45369337420012,-1.48759278923963,0.980108499095841,-0.0673944175742843
"16289","AUCH","arge016.crn",-1.37620750523401,-1.34414520262079,0.877262443438914,-0.641735175935963
"16290","AUCH","arge016.crn",-1.33746457075096,-1.25636525479027,0.883863437408812,-0.605169109485545
"16292","AUCH","arge016.crn",-1.25997870178485,-1.1461202983056,1.07349323493235,0.440188104625905
"16293","AUCH","arge016.crn",-1.2212357673018,-1.10195198567005,1.09618320610687,0.55178031169684
"16298","AUCH","arge016.crn",-1.02752109488654,-0.902025878058734,1.45849582172702,1.7042081833842
"16394","ARAR","arge017.crn",-1.56992217764927,-1.73639018506336,1.02245292129406,0.170099634355735
"16399","ARAR","arge017.crn",-1.37620750523401,-1.34414520262079,0.843211334120425,-0.828540472714473
"16400","ARAR","arge017.crn",-1.33746457075096,-1.25636525479027,0.878947368421053,-0.62993633686812
"16401","ARAR","arge017.crn",-1.29872163626791,-1.19094401283805,0.892091648189209,-0.560874947164425
"16403","ARAR","arge017.crn",-1.2212357673018,-1.10195198567005,1.00863930885529,0.0909729413502822
"16504","ARAR","arge018.crn",-1.56992217764927,-1.73639018506336,0.86984126984127,-0.681177214787809
"16509","ARAR","arge018.crn",-1.37620750523401,-1.34414520262079,0.93149915777653,-0.34180519766647
"16510","ARAR","arge018.crn",-1.33746457075096,-1.25636525479027,1.04982871379633,0.317406669489722
"16511","ARAR","arge018.crn",-1.29872163626791,-1.19094401283805,1.04435727217864,0.288236822697067
"16513","ARAR","arge018.crn",-1.2212357673018,-1.10195198567005,1.09786700125471,0.558095426451093
"16614","AUCH","arge019.crn",-1.56992217764927,-1.73639018506336,1.32259206798867,1.37256104888206
"16619","AUCH","arge019.crn",-1.37620750523401,-1.34414520262079,1.00963855421687,0.0956147102026995
"16620","AUCH","arge019.crn",-1.33746457075096,-1.25636525479027,0.855375096674401,-0.76293213232947
"16621","AUCH","arge019.crn",-1.29872163626791,-1.19094401283805,0.87560620756547,-0.651826684464509
"16623","AUCH","arge019.crn",-1.2212357673018,-1.10195198567005,0.807109004739336,-1.01917943155983
"16724","ARAR","arge020.crn",-1.56992217764927,-1.73639018506336,0.936425339366516,-0.312966011555537
"16729","ARAR","arge020.crn",-1.37620750523401,-1.34414520262079,0.8502053636144,-0.788983435848496
"16730","ARAR","arge020.crn",-1.33746457075096,-1.25636525479027,0.872421695951108,-0.66659507307298
"16731","ARAR","arge020.crn",-1.29872163626791,-1.19094401283805,0.90430990251411,-0.494541245891776
"16733","ARAR","arge020.crn",-1.2212357673018,-1.10195198567005,1.00140016802016,0.0531074254831431
"16834","AUCH","arge021.crn",-1.56992217764927,-1.73639018506336,1.17107359031539,0.87213950627428
"16838","AUCH","arge021.crn",-1.41495043971706,-1.42428685985319,1.12691218130312,0.691538486609043
"16839","AUCH","arge021.crn",-1.37620750523401,-1.34414520262079,1.02475516866159,0.181364148720529
"16840","AUCH","arge021.crn",-1.33746457075096,-1.25636525479027,0.977242302543507,-0.082622626632772
"16855","AUCH","arge021.crn",-0.75632055350517,-0.601842081263436,0.924358084663428,-0.38070946009838
"17827","FICU","arge030.crn",-1.45369337420012,-1.48759278923963,0.863273832130649,-0.720338767448217
"17829","FICU","arge030.crn",-1.37620750523401,-1.34414520262079,0.602827521206409,-1.95376005623164
"17830","FICU","arge030.crn",-1.33746457075096,-1.25636525479027,0.538001543209877,-2.27309264816448
"17832","FICU","arge030.crn",-1.25997870178485,-1.1461202983056,0.81698196216454,-0.964754359899572
"17833","FICU","arge030.crn",-1.2212357673018,-1.10195198567005,1.02999210734017,0.209224778039985
"20354","ARAR","arge054.crn",-1.56992217764927,-1.73639018506336,0.820940467917535,-0.941873952171187
"20359","ARAR","arge054.crn",-1.37620750523401,-1.34414520262079,0.869356659142212,-0.685346289891308
"20360","ARAR","arge054.crn",-1.33746457075096,-1.25636525479027,0.9816656308266,-0.0573393470004706
"20361","ARAR","arge054.crn",-1.29872163626791,-1.19094401283805,0.987919858573954,-0.0219213833333437
"20363","ARAR","arge054.crn",-1.2212357673018,-1.10195198567005,1.18258807588076,0.914650625560097
"20577","PLUV","arge056.crn",-1.45369337420012,-1.48759278923963,1.01490713587488,0.125907572033592
"20579","PLUV","arge056.crn",-1.37620750523401,-1.34414520262079,0.978116547823949,-0.0782509872482091
"20580","PLUV","arge056.crn",-1.33746457075096,-1.25636525479027,1.05110394443066,0.325192966802517
"20582","PLUV","arge056.crn",-1.25997870178485,-1.1461202983056,1.26053455333494,1.18278045073903
"20583","PLUV","arge056.crn",-1.2212357673018,-1.10195198567005,1.35606060606061,1.46347014600701
"21454","ARAR","arge065.crn",-1.56992217764927,-1.73639018506336,0.783541055718475,-1.13723734990245
"21459","ARAR","arge065.crn",-1.37620750523401,-1.34414520262079,0.83859649122807,-0.850706686627356
"21460","ARAR","arge065.crn",-1.33746457075096,-1.25636525479027,0.879968412740195,-0.62495237200079
"21461","ARAR","arge065.crn",-1.29872163626791,-1.19094401283805,0.857454347233579,-0.750449132560372
"21463","ARAR","arge065.crn",-1.2212357673018,-1.10195198567005,0.817076618603336,-0.963493339084212
"21784","AUCH","arge068.crn",-1.56992217764927,-1.73639018506336,0.917902251510159,-0.417171861855792
"21789","AUCH","arge068.crn",-1.37620750523401,-1.34414520262079,0.838169309003889,-0.853934591854157
"21790","AUCH","arge068.crn",-1.33746457075096,-1.25636525479027,0.809782608695652,-1.00288937618011
"21792","AUCH","arge068.crn",-1.25997870178485,-1.1461202983056,1.05022207037923,0.320046269019761
"21793","AUCH","arge068.crn",-1.2212357673018,-1.10195198567005,1.04376439618296,0.284109865760845
"21894","AUCH","arge069.crn",-1.56992217764927,-1.73639018506336,1.34384568279241,1.43110712580885
"21899","AUCH","arge069.crn",-1.37620750523401,-1.34414520262079,0.877648667122351,-0.639141530938583
"21900","AUCH","arge069.crn",-1.33746457075096,-1.25636525479027,1.00536323744515,0.0712329623348685
"21902","AUCH","arge069.crn",-1.25997870178485,-1.1461202983056,1.31938857602574,1.36380755790421
"21903","AUCH","arge069.crn",-1.2212357673018,-1.10195198567005,1.50747892303508,1.80709472542105
"22004","AUCH","arge070.crn",-1.56992217764927,-1.73639018506336,0.816859602255862,-0.965806383665294
"22009","AUCH","arge070.crn",-1.37620750523401,-1.34414520262079,0.718023255813954,-1.45125015878263
"22010","AUCH","arge070.crn",-1.33746457075096,-1.25636525479027,0.680195415257422,-1.63756782720771
"22012","AUCH","arge070.crn",-1.25997870178485,-1.1461202983056,0.940481400437637,-0.290026692278704
"22013","AUCH","arge070.crn",-1.2212357673018,-1.10195198567005,1.01552941176471,0.129502005334802
"22114","AUCH","arge071.crn",-1.56992217764927,-1.73639018506336,0.931055036757401,-0.34320542527467
"22119","AUCH","arge071.crn",-1.37620750523401,-1.34414520262079,0.670721297481861,-1.6809778718435
"22120","AUCH","arge071.crn",-1.33746457075096,-1.25636525479027,0.712430872805963,-1.48261675500979
"22121","AUCH","arge071.crn",-1.29872163626791,-1.19094401283805,0.751318764129616,-1.29848404426646
"22122","AUCH","arge071.crn",-1.25997870178485,-1.1461202983056,0.876502732240437,-0.646447201126115
"22123","AUCH","arge071.crn",-1.2212357673018,-1.10195198567005,1.03335354760461,0.227481287855416
"22227","AUCH","arge072.crn",-1.45369337420012,-1.48759278923963,0.698412698412698,-1.54576250964727
"22229","AUCH","arge072.crn",-1.37620750523401,-1.34414520262079,0.699547511312217,-1.54055049861581
"22230","AUCH","arge072.crn",-1.33746457075096,-1.25636525479027,0.779336734693878,-1.16152091750363
"22232","AUCH","arge072.crn",-1.25997870178485,-1.1461202983056,1.22235872235872,1.05789860793491
"22233","AUCH","arge072.crn",-1.2212357673018,-1.10195198567005,1.28375149342891,1.25551318459935
"22238","AUCH","arge072.crn",-1.02752109488654,-0.902025878058734,1.06375058166589,0.391236543345628
"22337","AUCH","arge073.crn",-1.45369337420012,-1.48759278923963,1.10497592295345,0.592058665181004
"22339","AUCH","arge073.crn",-1.37620750523401,-1.34414520262079,0.951962323390895,-0.224365724443621
"22340","AUCH","arge073.crn",-1.33746457075096,-1.25636525479027,0.800177357375111,-1.06067553752457
"22342","AUCH","arge073.crn",-1.25997870178485,-1.1461202983056,0.908773968622894,-0.46741304199557
"22343","AUCH","arge073.crn",-1.2212357673018,-1.10195198567005,0.976056754360035,-0.0895145091591152
"22359","AUCH","arge073.crn",-0.60134881557296,-0.477785510906294,1.14703470893687,0.774108968828489
"22444","AUCH","arge074.crn",-1.56992217764927,-1.73639018506336,1.05850144092219,0.364856027152918
"22449","AUCH","arge074.crn",-1.37620750523401,-1.34414520262079,0.86359923768037,-0.717602914915274
"22450","AUCH","arge074.crn",-1.33746457075096,-1.25636525479027,0.827246376811594,-0.908448800541784
"22452","AUCH","arge074.crn",-1.25997870178485,-1.1461202983056,0.854366115462721,-0.76859725716855
"22453","AUCH","arge074.crn",-1.2212357673018,-1.10195198567005,0.915268694910435,-0.431186134600625
"22557","AUCH","arge075.crn",-1.45369337420012,-1.48759278923963,0.780849825378347,-1.15377885709901
"22559","AUCH","arge075.crn",-1.37620750523401,-1.34414520262079,0.959233343474293,-0.181632626455349
"22560","AUCH","arge075.crn",-1.33746457075096,-1.25636525479027,1.02667984189723,0.190903267472335
"22562","AUCH","arge075.crn",-1.25997870178485,-1.1461202983056,1.33954528512859,1.41799445847335
"22563","AUCH","arge075.crn",-1.2212357673018,-1.10195198567005,1.21534408956207,1.03146432128183
"22664","AUCH","arge076.crn",-1.56992217764927,-1.73639018506336,0.853947662715276,-0.770905768415815
"22669","AUCH","arge076.crn",-1.37620750523401,-1.34414520262079,0.800157150340492,-1.06113915478792
"22670","AUCH","arge076.crn",-1.33746457075096,-1.25636525479027,0.740125306456006,-1.35416574069898
"22672","AUCH","arge076.crn",-1.25997870178485,-1.1461202983056,1.05548743102391,0.346148098657845
"22673","AUCH","arge076.crn",-1.2212357673018,-1.10195198567005,1.06546208530806,0.400233040304308
"22774","AUCH","arge077.crn",-1.56992217764927,-1.73639018506336,1.05770221535291,0.360343440102026
"22779","AUCH","arge077.crn",-1.37620750523401,-1.34414520262079,0.829761324890404,-0.894965636937765
"22780","AUCH","arge077.crn",-1.33746457075096,-1.25636525479027,0.885424588086185,-0.595050801208532
"22782","AUCH","arge077.crn",-1.25997870178485,-1.1461202983056,1.1885175664096,0.937971671418528
"22783","AUCH","arge077.crn",-1.2212357673018,-1.10195198567005,1.24232680502777,1.12124884801297
"22887","AUCH","arge078.crn",-1.45369337420012,-1.48759278923963,0.923386016608626,-0.386252184781678
"22889","AUCH","arge078.crn",-1.37620750523401,-1.34414520262079,0.868217054263566,-0.69103543081113
"22890","AUCH","arge078.crn",-1.33746457075096,-1.25636525479027,0.920363736566547,-0.404815079492575
"22892","AUCH","arge078.crn",-1.25997870178485,-1.1461202983056,1.12300551203945,0.673205566955578
"22893","AUCH","arge078.crn",-1.2212357673018,-1.10195198567005,1.09695445655211,0.554704077314681
"22898","AUCH","arge078.crn",-1.02752109488654,-0.902025878058734,1.10086602139582,0.574371116704208
"22907","AUCH","arge078.crn",-0.678834684539065,-0.531648886604718,1.10745755426606,0.602792104397705
"22994","AUCH","arge079.crn",-1.56992217764927,-1.73639018506336,1.17059161401493,0.869824051708952
"22999","AUCH","arge079.crn",-1.37620750523401,-1.34414520262079,0.852551521099117,-0.777320131749337
"23000","AUCH","arge079.crn",-1.33746457075096,-1.25636525479027,0.71839214769806,-1.44822879567429
"23001","AUCH","arge079.crn",-1.29872163626791,-1.19094401283805,0.666356444858074,-1.7008330276539
"23003","AUCH","arge079.crn",-1.2212357673018,-1.10195198567005,0.609737638748739,-1.93453434510782
"23107","AUCH","arge080.crn",-1.45369337420012,-1.48759278923963,0.731167268351384,-1.39317326447947
"23109","AUCH","arge080.crn",-1.37620750523401,-1.34414520262079,0.714362272240086,-1.47239013333808
"23110","AUCH","arge080.crn",-1.33746457075096,-1.25636525479027,0.702453102453102,-1.52558306086902
"23112","AUCH","arge080.crn",-1.25997870178485,-1.1461202983056,0.989137590520079,-0.0150538068904052
"23113","AUCH","arge080.crn",-1.2212357673018,-1.10195198567005,1.1042817679558,0.59001446567555
"23217","AUCH","arge081.crn",-1.45369337420012,-1.48759278923963,1.05599300087489,0.349093772513518
"23219","AUCH","arge081.crn",-1.37620750523401,-1.34414520262079,1.31754756871036,1.35913711127937
"23220","AUCH","arge081.crn",-1.33746457075096,-1.25636525479027,1.27574750830565,1.228949433932
"23222","AUCH","arge081.crn",-1.25997870178485,-1.1461202983056,1.49047224523612,1.76984548607774
"23223","AUCH","arge081.crn",-1.2212357673018,-1.10195198567005,1.22677219545767,1.07374415602485
"23239","AUCH","arge081.crn",-0.60134881557296,-0.477785510906294,1.00596273291925,0.0746753071566503
"23324","AUCH","arge082.crn",-1.56992217764927,-1.73639018506336,0.992189533975527,0.00448957739252408
"23329","AUCH","arge082.crn",-1.37620750523401,-1.34414520262079,0.940697979532931,-0.288925124487107
"23330","AUCH","arge082.crn",-1.33746457075096,-1.25636525479027,0.961516034985423,-0.170769523253092
"23332","AUCH","arge082.crn",-1.25997870178485,-1.1461202983056,1.03867050175775,0.255488417395994
"23333","AUCH","arge082.crn",-1.2212357673018,-1.10195198567005,0.957929782082324,-0.189558698129742
"23434","AUCH","arge083.crn",-1.56992217764927,-1.73639018506336,1.10424028268551,0.589385977309092
"23439","AUCH","arge083.crn",-1.37620750523401,-1.34414520262079,1.0256,0.186265945880011
"23440","AUCH","arge083.crn",-1.33746457075096,-1.25636525479027,0.902784810126582,-0.502465604658081
"23441","AUCH","arge083.crn",-1.29872163626791,-1.19094401283805,0.853764478764479,-0.771439085269537
"23443","AUCH","arge083.crn",-1.2212357673018,-1.10195198567005,0.810294828419526,-0.999402069227527
"23547","AUCH","arge084.crn",-1.45369337420012,-1.48759278923963,0.808205470313542,-1.01298401234559
"23549","AUCH","arge084.crn",-1.37620750523401,-1.34414520262079,0.96539027982327,-0.151239010847486
"23550","AUCH","arge084.crn",-1.33746457075096,-1.25636525479027,0.96880871852687,-0.128836244677586
"23552","AUCH","arge084.crn",-1.25997870178485,-1.1461202983056,1.34213784564589,1.42817194089
"23553","AUCH","arge084.crn",-1.2212357673018,-1.10195198567005,1.21939348558592,1.04824296094071
"23569","AUCH","arge084.crn",-0.60134881557296,-0.477785510906294,1.2019568489714,0.986646336917286
"23657","AUCH","arge085.crn",-1.45369337420012,-1.48759278923963,0.971818181818182,-0.112209996025496
